,Data,Intervalo,Vazao
465, 19-4-2023,06:00:00 a 12:00:00,619972047.0
466, 19-4-2023,12:00:00 a 18:00:00,811443783.0
467, 19-4-2023,18:00:00 a 23:59:59,799019534.5
468, 20-4-2023,00:00:00 a 06:00:00,799019534.5
469, 20-4-2023,06:00:00 a 12:00:00,715707915.0
470, 20-4-2023,12:00:00 a 18:00:00,10721710.0
471, 20-4-2023,18:00:00 a 23:59:59,803627481.0
472, 21-4-2023,00:00:00 a 06:00:00,407174595.5
473, 21-4-2023,06:00:00 a 12:00:00,407174595.5
474, 21-4-2023,12:00:00 a 18:00:00,799835656.0
475, 21-4-2023,18:00:00 a 23:59:59,740820183.5
476, 22-4-2023,00:00:00 a 06:00:00,799835656.0
477, 22-4-2023,06:00:00 a 12:00:00,770327919.75
478, 22-4-2023,12:00:00 a 18:00:00,766722949.0
479, 22-4-2023,18:00:00 a 23:59:59,770104090.0
480, 23-4-2023,00:00:00 a 06:00:00,658663211.0
481, 23-4-2023,06:00:00 a 12:00:00,766722949.0
482, 23-4-2023,12:00:00 a 18:00:00,747110810.0
483, 23-4-2023,18:00:00 a 23:59:59,628045976.0
484, 24-4-2023,00:00:00 a 06:00:00,515406951.5
485, 24-4-2023,06:00:00 a 12:00:00,643354593.5
486, 24-4-2023,12:00:00 a 18:00:00,731220305.0
487, 24-4-2023,18:00:00 a 23:59:59,362414951.5
488, 25-4-2023,00:00:00 a 06:00:00,571726463.75
489, 25-4-2023,06:00:00 a 12:00:00,702707633.0
490, 25-4-2023,12:00:00 a 18:00:00,41052234.0
491, 25-4-2023,18:00:00 a 23:59:59,823604760.0
492, 26-4-2023,00:00:00 a 06:00:00,714763295.0
493, 26-4-2023,06:00:00 a 12:00:00,708735464.0
494, 26-4-2023,12:00:00 a 18:00:00,708735464.0
495, 26-4-2023,18:00:00 a 23:59:59,393585728.5
496, 27-4-2023,00:00:00 a 06:00:00,714763295.0
497, 27-4-2023,06:00:00 a 12:00:00,554174511.75
498, 27-4-2023,12:00:00 a 18:00:00,393585728.5
499, 27-4-2023,18:00:00 a 23:59:59,751311504.5
500, 28-4-2023,00:00:00 a 06:00:00,572448616.5
501, 28-4-2023,06:00:00 a 12:00:00,751311504.5
502, 28-4-2023,12:00:00 a 18:00:00,779346162.0
503, 28-4-2023,18:00:00 a 23:59:59,766823858.0
504, 29-4-2023,00:00:00 a 06:00:00,766823858.0
505, 29-4-2023,06:00:00 a 12:00:00,773085010.0
506, 29-4-2023,12:00:00 a 18:00:00,741342453.0
507, 29-4-2023,18:00:00 a 23:59:59,697407827.0
508, 30-4-2023,00:00:00 a 06:00:00,667418991.0
509, 30-4-2023,06:00:00 a 12:00:00,697407827.0
510, 30-4-2023,12:00:00 a 18:00:00,697407827.0
511, 30-4-2023,18:00:00 a 23:59:59,782843885.5
512, 1-5-2023,00:00:00 a 06:00:00,736252337.0
513, 1-5-2023,06:00:00 a 12:00:00,736252337.0
514, 1-5-2023,12:00:00 a 18:00:00,230739310.0
515, 1-5-2023,18:00:00 a 23:59:59,576365348.0
516, 2-5-2023,00:00:00 a 06:00:00,667996877.0
517, 2-5-2023,06:00:00 a 12:00:00,597009253.0
518, 2-5-2023,12:00:00 a 18:00:00,755397662.0
519, 2-5-2023,18:00:00 a 23:59:59,597009253.0
520, 4-5-2023,00:00:00 a 06:00:00,632503065.0
521, 4-5-2023,06:00:00 a 12:00:00,667996877.0
522, 4-5-2023,12:00:00 a 18:00:00,29202898.0
523, 4-5-2023,18:00:00 a 23:59:59,718808743.5
524, 5-5-2023,00:00:00 a 06:00:00,374005820.75
525, 5-5-2023,06:00:00 a 12:00:00,374005820.75
526, 5-5-2023,12:00:00 a 18:00:00,374005820.75
527, 5-5-2023,18:00:00 a 23:59:59,797128192.0
528, 6-5-2023,00:00:00 a 06:00:00,757968467.75
529, 6-5-2023,06:00:00 a 12:00:00,797128192.0
530, 6-5-2023,12:00:00 a 18:00:00,231158833.0
531, 6-5-2023,18:00:00 a 23:59:59,217135248.5
532, 7-5-2023,00:00:00 a 06:00:00,231158833.0
533, 7-5-2023,06:00:00 a 12:00:00,224147040.75
534, 7-5-2023,12:00:00 a 18:00:00,837206414.0
535, 7-5-2023,18:00:00 a 23:59:59,750600490.5
536, 8-5-2023,00:00:00 a 06:00:00,750600490.5
537, 8-5-2023,06:00:00 a 12:00:00,670250684.0
538, 8-5-2023,12:00:00 a 18:00:00,774897044.0
539, 8-5-2023,18:00:00 a 23:59:59,746561558.5
540, 9-5-2023,00:00:00 a 06:00:00,757648323.0
541, 9-5-2023,06:00:00 a 12:00:00,752104940.75
542, 9-5-2023,12:00:00 a 18:00:00,731748359.0
543, 9-5-2023,18:00:00 a 23:59:59,752104940.75
544, 10-5-2023,00:00:00 a 06:00:00,746561558.5
545, 10-5-2023,06:00:00 a 12:00:00,687763715.0
546, 10-5-2023,12:00:00 a 18:00:00,705321895.0
547, 10-5-2023,18:00:00 a 23:59:59,774693836.0
548, 11-5-2023,00:00:00 a 06:00:00,705321895.0
549, 11-5-2023,06:00:00 a 12:00:00,579076124.0
550, 11-5-2023,12:00:00 a 18:00:00,17983059.0
551, 11-5-2023,18:00:00 a 23:59:59,642199009.5
552, 12-5-2023,00:00:00 a 06:00:00,579076124.0
553, 12-5-2023,06:00:00 a 12:00:00,298529591.5
554, 12-5-2023,12:00:00 a 18:00:00,800379221.0
555, 12-5-2023,18:00:00 a 23:59:59,409181140.0
556, 13-5-2023,00:00:00 a 06:00:00,800379221.0
557, 13-5-2023,06:00:00 a 12:00:00,696779030.0
558, 13-5-2023,12:00:00 a 18:00:00,637641137.0
559, 13-5-2023,18:00:00 a 23:59:59,752985061.0
560, 14-5-2023,00:00:00 a 06:00:00,696779030.0
561, 14-5-2023,06:00:00 a 12:00:00,696779030.0
562, 14-5-2023,12:00:00 a 18:00:00,766195670.0
563, 14-5-2023,18:00:00 a 23:59:59,752985061.0
564, 15-5-2023,00:00:00 a 06:00:00,759590365.5
565, 15-5-2023,06:00:00 a 12:00:00,741043294.0
566, 15-5-2023,12:00:00 a 18:00:00,525087480.0
567, 15-5-2023,18:00:00 a 23:59:59,741043294.0
568, 16-5-2023,00:00:00 a 06:00:00,633065387.0
569, 16-5-2023,06:00:00 a 12:00:00,633065387.0
570, 16-5-2023,12:00:00 a 18:00:00,633065387.0
571, 16-5-2023,18:00:00 a 23:59:59,712289338.0
572, 17-5-2023,00:00:00 a 06:00:00,712289338.0
573, 17-5-2023,06:00:00 a 12:00:00,704747401.0
574, 17-5-2023,12:00:00 a 18:00:00,708518369.5
575, 17-5-2023,18:00:00 a 23:59:59,739851575.0
576, 18-5-2023,00:00:00 a 06:00:00,712289338.0
577, 18-5-2023,06:00:00 a 12:00:00,759020257.0
578, 18-5-2023,12:00:00 a 18:00:00,739851575.0
579, 18-5-2023,18:00:00 a 23:59:59,707686737.0
580, 19-5-2023,00:00:00 a 06:00:00,713085713.0
581, 19-5-2023,06:00:00 a 12:00:00,673767326.0
582, 19-5-2023,12:00:00 a 18:00:00,759748855.0
583, 19-5-2023,18:00:00 a 23:59:59,468608028.0
584, 20-5-2023,00:00:00 a 06:00:00,707686737.0
585, 20-5-2023,06:00:00 a 12:00:00,659290610.0
586, 20-5-2023,12:00:00 a 18:00:00,583798074.0
587, 20-5-2023,18:00:00 a 23:59:59,709876909.0
588, 21-5-2023,00:00:00 a 06:00:00,725404415.0
589, 21-5-2023,06:00:00 a 12:00:00,635333627.0
590, 21-5-2023,12:00:00 a 18:00:00,659290610.0
591, 21-5-2023,18:00:00 a 23:59:59,736181229.5
592, 22-5-2023,00:00:00 a 06:00:00,747320488.0
593, 22-5-2023,06:00:00 a 12:00:00,688993008.0
594, 22-5-2023,12:00:00 a 18:00:00,636647820.0
595, 22-5-2023,18:00:00 a 23:59:59,372638367.0
596, 23-5-2023,00:00:00 a 06:00:00,587225491.0
597, 23-5-2023,06:00:00 a 12:00:00,708158103.0
598, 23-5-2023,12:00:00 a 18:00:00,555484585.5
599, 23-5-2023,18:00:00 a 23:59:59,587225491.0
600, 24-5-2023,00:00:00 a 06:00:00,571355038.25
601, 24-5-2023,06:00:00 a 12:00:00,546266363.0
602, 24-5-2023,12:00:00 a 18:00:00,555484585.5
603, 24-5-2023,18:00:00 a 23:59:59,550875474.25
604, 25-5-2023,00:00:00 a 06:00:00,710786984.0
605, 25-5-2023,06:00:00 a 12:00:00,669410985.0
606, 25-5-2023,12:00:00 a 18:00:00,669410985.0
607, 25-5-2023,18:00:00 a 23:59:59,722050986.0
608, 26-5-2023,00:00:00 a 06:00:00,710750455.5
609, 26-5-2023,06:00:00 a 12:00:00,308786944.0
610, 26-5-2023,12:00:00 a 18:00:00,690080720.25
611, 26-5-2023,18:00:00 a 23:59:59,710750455.5
612, 27-5-2023,00:00:00 a 06:00:00,710750455.5
613, 27-5-2023,06:00:00 a 12:00:00,594438774.0
614, 27-5-2023,12:00:00 a 18:00:00,451612859.0
615, 27-5-2023,18:00:00 a 23:59:59,784022579.0
616, 28-5-2023,00:00:00 a 06:00:00,689230676.5
617, 28-5-2023,06:00:00 a 12:00:00,734999273.0
618, 28-5-2023,12:00:00 a 18:00:00,734999273.0
619, 28-5-2023,18:00:00 a 23:59:59,759510926.0
620, 29-5-2023,00:00:00 a 06:00:00,794611727.0
621, 29-5-2023,06:00:00 a 12:00:00,633913673.0
622, 29-5-2023,12:00:00 a 18:00:00,707368698.0
623, 29-5-2023,18:00:00 a 23:59:59,731355965.0
624, 30-5-2023,00:00:00 a 06:00:00,719362331.5
625, 30-5-2023,06:00:00 a 12:00:00,943719.0
626, 30-5-2023,12:00:00 a 18:00:00,670641185.5
627, 30-5-2023,18:00:00 a 23:59:59,751302525.0
628, 31-5-2023,00:00:00 a 06:00:00,654076767.5
629, 31-5-2023,06:00:00 a 12:00:00,788399420.0
630, 31-5-2023,12:00:00 a 18:00:00,702689646.25
631, 31-5-2023,18:00:00 a 23:59:59,751302525.0
632, 1-6-2023,00:00:00 a 06:00:00,751302525.0
633, 1-6-2023,06:00:00 a 12:00:00,721238093.75
634, 1-6-2023,12:00:00 a 18:00:00,752774253.0
635, 1-6-2023,18:00:00 a 23:59:59,744701877.0
636, 2-6-2023,00:00:00 a 06:00:00,748738065.0
637, 2-6-2023,06:00:00 a 12:00:00,746062383.0
638, 2-6-2023,12:00:00 a 18:00:00,746062383.0
639, 2-6-2023,18:00:00 a 23:59:59,1083113.5
640, 3-6-2023,00:00:00 a 06:00:00,744701877.0
641, 3-6-2023,06:00:00 a 12:00:00,748946119.0
642, 3-6-2023,12:00:00 a 18:00:00,720845157.0
643, 3-6-2023,18:00:00 a 23:59:59,728239236.0
644, 4-6-2023,00:00:00 a 06:00:00,724542196.5
645, 4-6-2023,06:00:00 a 12:00:00,724148287.0
646, 4-6-2023,12:00:00 a 18:00:00,726193761.5
647, 4-6-2023,18:00:00 a 23:59:59,733479923.0
648, 5-6-2023,00:00:00 a 06:00:00,728239236.0
649, 5-6-2023,06:00:00 a 12:00:00,583796264.0
650, 5-6-2023,12:00:00 a 18:00:00,724148287.0
651, 5-6-2023,18:00:00 a 23:59:59,658638093.5
652, 6-6-2023,00:00:00 a 06:00:00,769289474.0
653, 6-6-2023,06:00:00 a 12:00:00,584162478.0
654, 6-6-2023,12:00:00 a 18:00:00,584162478.0
655, 6-6-2023,18:00:00 a 23:59:59,717531444.0
656, 7-6-2023,00:00:00 a 06:00:00,729606622.0
657, 7-6-2023,06:00:00 a 12:00:00,723569033.0
658, 7-6-2023,12:00:00 a 18:00:00,717531444.0
659, 7-6-2023,18:00:00 a 23:59:59,723569033.0
660, 8-6-2023,00:00:00 a 06:00:00,763416558.0
661, 8-6-2023,06:00:00 a 12:00:00,746511590.0
662, 8-6-2023,12:00:00 a 18:00:00,763416558.0
663, 8-6-2023,18:00:00 a 23:59:59,750834759.0
664, 9-6-2023,00:00:00 a 06:00:00,539753281.0
665, 9-6-2023,06:00:00 a 12:00:00,736941460.0
666, 9-6-2023,12:00:00 a 18:00:00,736941460.0
667, 9-6-2023,18:00:00 a 23:59:59,736941460.0
