,Data,Intervalo,Vazao
465, 9-4-2023,06:00:00 a 12:00:00,614913099.0
466, 9-4-2023,12:00:00 a 18:00:00,307456549.0
467, 9-4-2023,18:00:00 a 23:59:59,776892269.5
468, 10-4-2023,00:00:00 a 06:00:00,929989122.0
469, 10-4-2023,06:00:00 a 12:00:00,939422620.0
470, 10-4-2023,12:00:00 a 18:00:00,639476375.0
471, 10-4-2023,18:00:00 a 23:59:59,857631140.0
472, 11-4-2023,00:00:00 a 06:00:00,941257164.0
473, 11-4-2023,06:00:00 a 12:00:00,333223857.0
474, 11-4-2023,12:00:00 a 18:00:00,748553757.5
475, 11-4-2023,18:00:00 a 23:59:59,943668566.0
476, 12-4-2023,00:00:00 a 06:00:00,617848170.0
477, 12-4-2023,06:00:00 a 12:00:00,616197288.0
478, 12-4-2023,12:00:00 a 18:00:00,474710572.5
479, 12-4-2023,18:00:00 a 23:59:59,894134971.0
480, 13-4-2023,00:00:00 a 06:00:00,930589209.0
481, 13-4-2023,06:00:00 a 12:00:00,491522088.0
482, 13-4-2023,12:00:00 a 18:00:00,553859688.0
483, 13-4-2023,18:00:00 a 23:59:59,662640966.0
484, 14-4-2023,00:00:00 a 06:00:00,915617524.0
485, 14-4-2023,06:00:00 a 12:00:00,649227356.0
486, 14-4-2023,12:00:00 a 18:00:00,912104289.0
487, 14-4-2023,18:00:00 a 23:59:59,923060898.0
488, 15-4-2023,00:00:00 a 06:00:00,913934495.0
489, 15-4-2023,06:00:00 a 12:00:00,757697831.0
490, 15-4-2023,12:00:00 a 18:00:00,834901060.0
491, 15-4-2023,18:00:00 a 23:59:59,834901060.0
492, 16-4-2023,00:00:00 a 06:00:00,876584081.5
493, 16-4-2023,06:00:00 a 12:00:00,940155074.0
494, 16-4-2023,12:00:00 a 18:00:00,378848915.0
495, 16-4-2023,18:00:00 a 23:59:59,798549652.0
496, 17-4-2023,00:00:00 a 06:00:00,375234027.0
497, 17-4-2023,06:00:00 a 12:00:00,639422859.0
498, 17-4-2023,12:00:00 a 18:00:00,507328443.0
499, 17-4-2023,18:00:00 a 23:59:59,925527087.0
500, 18-4-2023,00:00:00 a 06:00:00,507328443.0
501, 18-4-2023,06:00:00 a 12:00:00,651224342.0
502, 18-4-2023,12:00:00 a 18:00:00,319711429.0
503, 18-4-2023,18:00:00 a 23:59:59,877399477.0
504, 19-4-2023,00:00:00 a 06:00:00,840449723.5
505, 19-4-2023,06:00:00 a 12:00:00,928255384.0
506, 19-4-2023,12:00:00 a 18:00:00,745837032.75
507, 19-4-2023,18:00:00 a 23:59:59,937155287.0
508, 20-4-2023,00:00:00 a 06:00:00,850889429.0
509, 20-4-2023,06:00:00 a 12:00:00,641704544.0
510, 20-4-2023,12:00:00 a 18:00:00,746296986.5
511, 20-4-2023,18:00:00 a 23:59:59,709992726.0
512, 21-4-2023,00:00:00 a 06:00:00,878501560.0
513, 21-4-2023,06:00:00 a 12:00:00,912123298.0
514, 21-4-2023,12:00:00 a 18:00:00,675848635.0
515, 21-4-2023,18:00:00 a 23:59:59,354996362.5
516, 22-4-2023,00:00:00 a 06:00:00,781261302.5
517, 22-4-2023,06:00:00 a 12:00:00,693161650.0
518, 22-4-2023,12:00:00 a 18:00:00,346580824.5
519, 22-4-2023,18:00:00 a 23:59:59,939738509.0
520, 23-4-2023,00:00:00 a 06:00:00,806853030.0
521, 23-4-2023,06:00:00 a 12:00:00,513804218.0
522, 23-4-2023,12:00:00 a 18:00:00,603482934.0
523, 23-4-2023,18:00:00 a 23:59:59,903484946.0
524, 24-4-2023,00:00:00 a 06:00:00,775845533.0
525, 24-4-2023,06:00:00 a 12:00:00,926788253.0
526, 24-4-2023,12:00:00 a 18:00:00,644824875.5
527, 24-4-2023,18:00:00 a 23:59:59,938688051.0
528, 25-4-2023,00:00:00 a 06:00:00,885419699.0
529, 25-4-2023,06:00:00 a 12:00:00,936277208.0
530, 25-4-2023,12:00:00 a 18:00:00,906103976.0
531, 25-4-2023,18:00:00 a 23:59:59,939858396.0
532, 26-4-2023,00:00:00 a 06:00:00,812648716.0
533, 26-4-2023,06:00:00 a 12:00:00,849034207.5
534, 26-4-2023,12:00:00 a 18:00:00,406324357.5
535, 26-4-2023,18:00:00 a 23:59:59,568463138.5
536, 27-4-2023,00:00:00 a 06:00:00,941051965.0
537, 27-4-2023,06:00:00 a 12:00:00,613154999.0
538, 27-4-2023,12:00:00 a 18:00:00,284231568.75
539, 27-4-2023,18:00:00 a 23:59:59,926842258.0
540, 28-4-2023,00:00:00 a 06:00:00,512229939.0
541, 28-4-2023,06:00:00 a 12:00:00,693188855.0
542, 28-4-2023,12:00:00 a 18:00:00,562692469.0
543, 28-4-2023,18:00:00 a 23:59:59,797861144.0
544, 29-4-2023,00:00:00 a 06:00:00,493731176.0
545, 29-4-2023,06:00:00 a 12:00:00,678902296.0
546, 29-4-2023,12:00:00 a 18:00:00,586316736.0
547, 29-4-2023,18:00:00 a 23:59:59,941254717.0
548, 30-4-2023,00:00:00 a 06:00:00,771185574.0
549, 30-4-2023,06:00:00 a 12:00:00,724462208.0
550, 30-4-2023,12:00:00 a 18:00:00,701682252.0
551, 30-4-2023,18:00:00 a 23:59:59,777783386.0
552, 1-5-2023,00:00:00 a 06:00:00,914361929.0
553, 1-5-2023,06:00:00 a 12:00:00,810617036.5
554, 1-5-2023,12:00:00 a 18:00:00,751122797.0
555, 1-5-2023,18:00:00 a 23:59:59,939683073.0
556, 2-5-2023,00:00:00 a 06:00:00,570190530.5
557, 2-5-2023,06:00:00 a 12:00:00,892131627.0
558, 2-5-2023,12:00:00 a 18:00:00,690403783.5
559, 2-5-2023,18:00:00 a 23:59:59,285095264.75
560, 4-5-2023,00:00:00 a 06:00:00,285095264.75
561, 4-5-2023,06:00:00 a 12:00:00,943305336.0
562, 4-5-2023,12:00:00 a 18:00:00,487749524.125
563, 4-5-2023,18:00:00 a 23:59:59,671507890.0
564, 5-5-2023,00:00:00 a 06:00:00,905932092.0
565, 5-5-2023,06:00:00 a 12:00:00,791416416.0
566, 5-5-2023,12:00:00 a 18:00:00,731462153.0
567, 5-5-2023,18:00:00 a 23:59:59,335753944.5
568, 6-5-2023,00:00:00 a 06:00:00,335753944.5
569, 6-5-2023,06:00:00 a 12:00:00,533608048.75
570, 6-5-2023,12:00:00 a 18:00:00,335753944.5
571, 6-5-2023,18:00:00 a 23:59:59,893773193.0
572, 7-5-2023,00:00:00 a 06:00:00,905604790.0
573, 7-5-2023,06:00:00 a 12:00:00,768293188.5
574, 7-5-2023,12:00:00 a 18:00:00,940363803.0
575, 7-5-2023,18:00:00 a 23:59:59,901200175.0
576, 8-5-2023,00:00:00 a 06:00:00,671411635.0
577, 8-5-2023,06:00:00 a 12:00:00,940057690.0
578, 8-5-2023,12:00:00 a 18:00:00,834746681.75
579, 8-5-2023,18:00:00 a 23:59:59,786305905.0
580, 9-5-2023,00:00:00 a 06:00:00,335705817.0
581, 9-5-2023,06:00:00 a 12:00:00,728858770.0
582, 9-5-2023,12:00:00 a 18:00:00,561005861.0
583, 9-5-2023,18:00:00 a 23:59:59,689874743.0
584, 10-5-2023,00:00:00 a 06:00:00,498022715.0
585, 10-5-2023,06:00:00 a 12:00:00,750888202.0
586, 10-5-2023,12:00:00 a 18:00:00,209455778.0
587, 10-5-2023,18:00:00 a 23:59:59,819465176.0
588, 11-5-2023,00:00:00 a 06:00:00,759196232.0
589, 11-5-2023,06:00:00 a 12:00:00,926995142.0
590, 11-5-2023,12:00:00 a 18:00:00,755042217.0
591, 11-5-2023,18:00:00 a 23:59:59,757544716.0
592, 12-5-2023,00:00:00 a 06:00:00,489214478.0
593, 12-5-2023,06:00:00 a 12:00:00,938534283.0
594, 12-5-2023,12:00:00 a 18:00:00,623379597.0
595, 12-5-2023,18:00:00 a 23:59:59,671713822.0
596, 13-5-2023,00:00:00 a 06:00:00,842223489.5
597, 13-5-2023,06:00:00 a 12:00:00,939526397.0
598, 13-5-2023,12:00:00 a 18:00:00,756968655.75
599, 13-5-2023,18:00:00 a 23:59:59,726611938.0
600, 14-5-2023,00:00:00 a 06:00:00,764518596.0
601, 14-5-2023,06:00:00 a 12:00:00,916037596.0
602, 14-5-2023,12:00:00 a 18:00:00,745565267.0
603, 14-5-2023,18:00:00 a 23:59:59,707109064.0
604, 15-5-2023,00:00:00 a 06:00:00,919340708.0
605, 15-5-2023,06:00:00 a 12:00:00,592632365.0
606, 15-5-2023,12:00:00 a 18:00:00,649870714.5
607, 15-5-2023,18:00:00 a 23:59:59,296316182.0
608, 16-5-2023,00:00:00 a 06:00:00,296316182.0
609, 16-5-2023,06:00:00 a 12:00:00,444474273.5
610, 16-5-2023,12:00:00 a 18:00:00,439091551.0
611, 16-5-2023,18:00:00 a 23:59:59,296316182.0
612, 17-5-2023,00:00:00 a 06:00:00,148158090.5
613, 17-5-2023,06:00:00 a 12:00:00,296316182.0
614, 17-5-2023,12:00:00 a 18:00:00,733836043.5
615, 17-5-2023,18:00:00 a 23:59:59,551790407.0
616, 18-5-2023,00:00:00 a 06:00:00,570323109.0
617, 18-5-2023,06:00:00 a 12:00:00,867909523.0
618, 18-5-2023,12:00:00 a 18:00:00,561056758.0
619, 18-5-2023,18:00:00 a 23:59:59,487404638.0
620, 19-5-2023,00:00:00 a 06:00:00,916141675.0
621, 19-5-2023,06:00:00 a 12:00:00,428710940.0
622, 19-5-2023,12:00:00 a 18:00:00,458057789.0
623, 19-5-2023,18:00:00 a 23:59:59,734229521.5
624, 20-5-2023,00:00:00 a 06:00:00,924376378.0
625, 20-5-2023,06:00:00 a 12:00:00,630876885.0
626, 20-5-2023,12:00:00 a 18:00:00,513070675.0
627, 20-5-2023,18:00:00 a 23:59:59,571973780.0
628, 21-5-2023,00:00:00 a 06:00:00,741711716.3333334
629, 21-5-2023,06:00:00 a 12:00:00,571973780.0
630, 21-5-2023,12:00:00 a 18:00:00,641623750.0
631, 21-5-2023,18:00:00 a 23:59:59,560598658.5
632, 22-5-2023,00:00:00 a 06:00:00,911922882.0
633, 22-5-2023,06:00:00 a 12:00:00,501690836.0
634, 22-5-2023,12:00:00 a 18:00:00,531144747.25
635, 22-5-2023,18:00:00 a 23:59:59,660373353.0
636, 23-5-2023,00:00:00 a 06:00:00,531144747.25
637, 23-5-2023,06:00:00 a 12:00:00,505204750.0
638, 23-5-2023,12:00:00 a 18:00:00,250845417.5
639, 23-5-2023,18:00:00 a 23:59:59,518174748.625
640, 24-5-2023,00:00:00 a 06:00:00,378025083.75
641, 24-5-2023,06:00:00 a 12:00:00,125422708.25
642, 24-5-2023,12:00:00 a 18:00:00,692744886.0
643, 24-5-2023,18:00:00 a 23:59:59,314435250.625
644, 25-5-2023,00:00:00 a 06:00:00,251723896.0
645, 25-5-2023,06:00:00 a 12:00:00,62711353.625
646, 25-5-2023,12:00:00 a 18:00:00,891292051.0
647, 25-5-2023,18:00:00 a 23:59:59,744645464.0
648, 26-5-2023,00:00:00 a 06:00:00,436575730.0
649, 26-5-2023,06:00:00 a 12:00:00,506986615.0
650, 26-5-2023,12:00:00 a 18:00:00,471781172.5
651, 26-5-2023,18:00:00 a 23:59:59,905704635.0
652, 27-5-2023,00:00:00 a 06:00:00,935284050.0
653, 27-5-2023,06:00:00 a 12:00:00,939785911.0
654, 27-5-2023,12:00:00 a 18:00:00,706345625.0
655, 27-5-2023,18:00:00 a 23:59:59,866596718.0
656, 28-5-2023,00:00:00 a 06:00:00,938841582.0
657, 28-5-2023,06:00:00 a 12:00:00,630772185.0
658, 28-5-2023,12:00:00 a 18:00:00,938425906.0
659, 28-5-2023,18:00:00 a 23:59:59,748684451.5
660, 29-5-2023,00:00:00 a 06:00:00,748684451.5
661, 29-5-2023,06:00:00 a 12:00:00,315386092.0
662, 29-5-2023,12:00:00 a 18:00:00,689728318.25
663, 29-5-2023,18:00:00 a 23:59:59,372451867.0
664, 1-6-2023,00:00:00 a 06:00:00,343918979.5
665, 1-6-2023,06:00:00 a 12:00:00,157693045.5
666, 1-6-2023,12:00:00 a 18:00:00,329652535.75
667, 1-6-2023,18:00:00 a 23:59:59,609379546.0
668, 2-6-2023,00:00:00 a 06:00:00,352270657.0
669, 2-6-2023,06:00:00 a 12:00:00,481822045.0
670, 2-6-2023,12:00:00 a 18:00:00,176135328.0
671, 2-6-2023,18:00:00 a 23:59:59,176135328.0
672, 3-6-2023,00:00:00 a 06:00:00,176135328.0
673, 3-6-2023,06:00:00 a 12:00:00,176135328.0
674, 3-6-2023,12:00:00 a 18:00:00,176135328.0
675, 3-6-2023,18:00:00 a 23:59:59,596807116.0
676, 4-6-2023,00:00:00 a 06:00:00,88067663.5
677, 4-6-2023,06:00:00 a 12:00:00,176135328.0
678, 4-6-2023,12:00:00 a 18:00:00,132101495.75
679, 4-6-2023,18:00:00 a 23:59:59,899146137.0
680, 5-6-2023,00:00:00 a 06:00:00,369205640.0
681, 5-6-2023,06:00:00 a 12:00:00,698983277.0
682, 5-6-2023,12:00:00 a 18:00:00,184602819.5
683, 5-6-2023,18:00:00 a 23:59:59,184602819.5
684, 7-6-2023,00:00:00 a 06:00:00,184602819.5
685, 7-6-2023,06:00:00 a 12:00:00,184602819.5
686, 7-6-2023,12:00:00 a 18:00:00,184602819.5
687, 7-6-2023,18:00:00 a 23:59:59,767873970.0
688, 8-6-2023,00:00:00 a 06:00:00,911475326.0
689, 8-6-2023,06:00:00 a 12:00:00,193675318.0
690, 8-6-2023,12:00:00 a 18:00:00,587963689.5
691, 8-6-2023,18:00:00 a 23:59:59,390819503.75
692, 9-6-2023,00:00:00 a 06:00:00,390819503.75
693, 9-6-2023,06:00:00 a 12:00:00,96837658.5
694, 9-6-2023,12:00:00 a 18:00:00,292247410.875
695, 9-6-2023,18:00:00 a 23:59:59,670935882.0
696, 10-6-2023,00:00:00 a 06:00:00,891871177.0
697, 10-6-2023,06:00:00 a 12:00:00,37014830.0
698, 10-6-2023,12:00:00 a 18:00:00,18507414.5
699, 10-6-2023,18:00:00 a 23:59:59,18507414.5
