,Data,Intervalo,Vazao
461, 8-4-2023,06:00:00 a 12:00:00,925841243.0
462, 8-4-2023,12:00:00 a 18:00:00,605935115.6666666
463, 8-4-2023,18:00:00 a 23:59:59,899796372.0
464, 9-4-2023,00:00:00 a 06:00:00,928832465.5
465, 9-4-2023,06:00:00 a 12:00:00,915789829.0
466, 9-4-2023,12:00:00 a 18:00:00,611709984.5833334
467, 9-4-2023,18:00:00 a 23:59:59,912157795.0
468, 10-4-2023,00:00:00 a 06:00:00,609429409.9166666
469, 10-4-2023,06:00:00 a 12:00:00,913733192.0
470, 10-4-2023,12:00:00 a 18:00:00,456946802.1666667
471, 10-4-2023,18:00:00 a 23:59:59,920492119.0
472, 11-4-2023,00:00:00 a 06:00:00,926322783.0
473, 11-4-2023,06:00:00 a 12:00:00,817866249.5
474, 11-4-2023,12:00:00 a 18:00:00,596402390.25
475, 11-4-2023,18:00:00 a 23:59:59,765552770.0
476, 12-4-2023,00:00:00 a 06:00:00,704856971.5
477, 12-4-2023,06:00:00 a 12:00:00,833778583.0
478, 12-4-2023,12:00:00 a 18:00:00,520342428.6666667
479, 12-4-2023,18:00:00 a 23:59:59,928271676.0
480, 13-4-2023,00:00:00 a 06:00:00,910051448.0
481, 13-4-2023,06:00:00 a 12:00:00,900416938.0
482, 13-4-2023,12:00:00 a 18:00:00,595419773.8333334
483, 13-4-2023,18:00:00 a 23:59:59,926471492.0
484, 14-4-2023,00:00:00 a 06:00:00,925005943.0
485, 14-4-2023,06:00:00 a 12:00:00,910532069.0
486, 14-4-2023,12:00:00 a 18:00:00,610404406.6666666
487, 14-4-2023,18:00:00 a 23:59:59,460334916.8333333
488, 15-4-2023,00:00:00 a 06:00:00,912004904.0
489, 15-4-2023,06:00:00 a 12:00:00,908488154.0
490, 15-4-2023,12:00:00 a 18:00:00,455170854.0
491, 15-4-2023,18:00:00 a 23:59:59,926368265.0
492, 16-4-2023,00:00:00 a 06:00:00,924168557.0
493, 16-4-2023,06:00:00 a 12:00:00,916852345.0
494, 16-4-2023,12:00:00 a 18:00:00,612646219.8333334
495, 16-4-2023,18:00:00 a 23:59:59,907597724.0
496, 17-4-2023,00:00:00 a 06:00:00,879628159.5
497, 17-4-2023,06:00:00 a 12:00:00,926053830.0
498, 17-4-2023,12:00:00 a 18:00:00,605022009.4166666
499, 17-4-2023,18:00:00 a 23:59:59,452213285.0833333
500, 18-4-2023,00:00:00 a 06:00:00,902458874.0
501, 18-4-2023,06:00:00 a 12:00:00,451356810.0833333
502, 18-4-2023,12:00:00 a 18:00:00,304752116.6666667
503, 18-4-2023,18:00:00 a 23:59:59,927571118.0
504, 19-4-2023,00:00:00 a 06:00:00,918999431.5
505, 19-4-2023,06:00:00 a 12:00:00,909591207.0
506, 19-4-2023,12:00:00 a 18:00:00,459360292.25
507, 19-4-2023,18:00:00 a 23:59:59,911632749.0
508, 20-4-2023,00:00:00 a 06:00:00,917162370.0
509, 20-4-2023,06:00:00 a 12:00:00,928202120.0
510, 20-4-2023,12:00:00 a 18:00:00,611098074.0
511, 20-4-2023,18:00:00 a 23:59:59,890558271.0
512, 21-4-2023,00:00:00 a 06:00:00,896482023.0
513, 21-4-2023,06:00:00 a 12:00:00,924835264.0
514, 21-4-2023,12:00:00 a 18:00:00,606679612.6666666
515, 21-4-2023,18:00:00 a 23:59:59,451979259.1666667
516, 22-4-2023,00:00:00 a 06:00:00,927100045.5
517, 22-4-2023,06:00:00 a 12:00:00,916981912.0
518, 22-4-2023,12:00:00 a 18:00:00,461486203.0833333
519, 22-4-2023,18:00:00 a 23:59:59,307346992.25
520, 23-4-2023,00:00:00 a 06:00:00,880856268.0
521, 23-4-2023,06:00:00 a 12:00:00,900623907.0
522, 23-4-2023,12:00:00 a 18:00:00,449743680.6666667
523, 23-4-2023,18:00:00 a 23:59:59,905133292.0
524, 24-4-2023,00:00:00 a 06:00:00,917060358.0
525, 24-4-2023,06:00:00 a 12:00:00,896850685.0
526, 24-4-2023,12:00:00 a 18:00:00,603278040.0
527, 24-4-2023,18:00:00 a 23:59:59,915829777.5
528, 25-4-2023,00:00:00 a 06:00:00,912943150.0
529, 25-4-2023,06:00:00 a 12:00:00,870215006.0
530, 25-4-2023,12:00:00 a 18:00:00,599306436.0833334
531, 25-4-2023,18:00:00 a 23:59:59,449831321.75
532, 26-4-2023,00:00:00 a 06:00:00,916142006.5
533, 26-4-2023,06:00:00 a 12:00:00,902092774.0
534, 26-4-2023,12:00:00 a 18:00:00,448074963.9166667
535, 26-4-2023,18:00:00 a 23:59:59,910898882.0
536, 27-4-2023,00:00:00 a 06:00:00,924269139.5
537, 27-4-2023,06:00:00 a 12:00:00,903506413.0
538, 27-4-2023,12:00:00 a 18:00:00,606794534.4166666
539, 27-4-2023,18:00:00 a 23:59:59,923904009.0
540, 28-4-2023,00:00:00 a 06:00:00,917583400.0
541, 28-4-2023,06:00:00 a 12:00:00,915775223.0
542, 28-4-2023,12:00:00 a 18:00:00,610128173.8333334
543, 28-4-2023,18:00:00 a 23:59:59,927100649.0
544, 29-4-2023,00:00:00 a 06:00:00,904610870.0
545, 29-4-2023,06:00:00 a 12:00:00,882958674.0
546, 29-4-2023,12:00:00 a 18:00:00,605074235.6666666
547, 29-4-2023,18:00:00 a 23:59:59,916510052.0
548, 30-4-2023,00:00:00 a 06:00:00,929560300.0
549, 30-4-2023,06:00:00 a 12:00:00,898860740.0
550, 30-4-2023,12:00:00 a 18:00:00,604648294.0
551, 30-4-2023,18:00:00 a 23:59:59,895781443.0
552, 1-5-2023,00:00:00 a 06:00:00,892969375.0
553, 1-5-2023,06:00:00 a 12:00:00,927219461.0
554, 1-5-2023,12:00:00 a 18:00:00,602471836.1666666
555, 1-5-2023,18:00:00 a 23:59:59,916247495.0
556, 2-5-2023,00:00:00 a 06:00:00,920023225.5
557, 2-5-2023,06:00:00 a 12:00:00,917144381.0
558, 2-5-2023,12:00:00 a 18:00:00,613439093.4166666
559, 2-5-2023,18:00:00 a 23:59:59,458902516.4166667
560, 4-5-2023,00:00:00 a 06:00:00,458902516.4166667
561, 4-5-2023,06:00:00 a 12:00:00,896377113.0
562, 4-5-2023,12:00:00 a 18:00:00,302253581.6666667
563, 4-5-2023,18:00:00 a 23:59:59,907389869.0
564, 5-5-2023,00:00:00 a 06:00:00,908095382.5
565, 5-5-2023,06:00:00 a 12:00:00,878288487.0
566, 5-5-2023,12:00:00 a 18:00:00,598358474.9166666
567, 5-5-2023,18:00:00 a 23:59:59,448962289.25
568, 6-5-2023,00:00:00 a 06:00:00,448962289.25
569, 6-5-2023,06:00:00 a 12:00:00,297730644.25
570, 6-5-2023,12:00:00 a 18:00:00,146381413.66666666
571, 6-5-2023,18:00:00 a 23:59:59,919290486.0
572, 7-5-2023,00:00:00 a 06:00:00,925285496.5
573, 7-5-2023,06:00:00 a 12:00:00,928464033.0
574, 7-5-2023,12:00:00 a 18:00:00,905606556.0
575, 7-5-2023,18:00:00 a 23:59:59,910742688.0
576, 8-5-2023,00:00:00 a 06:00:00,925978344.0
577, 8-5-2023,06:00:00 a 12:00:00,909113132.0
578, 8-5-2023,12:00:00 a 18:00:00,763317458.6666666
579, 8-5-2023,18:00:00 a 23:59:59,608573453.0
580, 9-5-2023,00:00:00 a 06:00:00,457639026.8333333
581, 9-5-2023,06:00:00 a 12:00:00,305848578.6666667
582, 9-5-2023,12:00:00 a 18:00:00,151518854.5
583, 9-5-2023,18:00:00 a 23:59:59,910795572.0
584, 10-5-2023,00:00:00 a 06:00:00,921769987.5
585, 10-5-2023,06:00:00 a 12:00:00,934652750.0
586, 10-5-2023,12:00:00 a 18:00:00,461203051.0833333
587, 10-5-2023,18:00:00 a 23:59:59,890086096.0
588, 11-5-2023,00:00:00 a 06:00:00,923377458.5
589, 11-5-2023,06:00:00 a 12:00:00,924167494.0
590, 11-5-2023,12:00:00 a 18:00:00,612047299.4166666
591, 11-5-2023,18:00:00 a 23:59:59,917925128.0
592, 12-5-2023,00:00:00 a 06:00:00,911421530.0
593, 12-5-2023,06:00:00 a 12:00:00,818887269.0
594, 12-5-2023,12:00:00 a 18:00:00,595400236.5
595, 12-5-2023,18:00:00 a 23:59:59,912867031.0
596, 13-5-2023,00:00:00 a 06:00:00,867940496.0
597, 13-5-2023,06:00:00 a 12:00:00,904693595.0
598, 13-5-2023,12:00:00 a 18:00:00,584064731.5
599, 13-5-2023,18:00:00 a 23:59:59,894489277.0
600, 14-5-2023,00:00:00 a 06:00:00,912369170.0
601, 14-5-2023,06:00:00 a 12:00:00,596582089.3333334
602, 14-5-2023,12:00:00 a 18:00:00,451925339.8333333
603, 14-5-2023,18:00:00 a 23:59:59,917087550.0
604, 15-5-2023,00:00:00 a 06:00:00,889087234.0
605, 15-5-2023,06:00:00 a 12:00:00,453090658.5
606, 15-5-2023,12:00:00 a 18:00:00,301029130.0
607, 15-5-2023,18:00:00 a 23:59:59,301029130.0
608, 16-5-2023,00:00:00 a 06:00:00,301029130.0
609, 16-5-2023,06:00:00 a 12:00:00,148181204.83333334
610, 16-5-2023,12:00:00 a 18:00:00,
611, 16-5-2023,18:00:00 a 23:59:59,907859684.0
612, 17-5-2023,00:00:00 a 06:00:00,151309946.5
613, 17-5-2023,06:00:00 a 12:00:00,899061348.0
614, 17-5-2023,12:00:00 a 18:00:00,878473510.0
615, 17-5-2023,18:00:00 a 23:59:59,904391535.0
616, 18-5-2023,00:00:00 a 06:00:00,898339468.5
617, 18-5-2023,06:00:00 a 12:00:00,596710976.5833334
618, 18-5-2023,12:00:00 a 18:00:00,596710976.5833334
619, 18-5-2023,18:00:00 a 23:59:59,927680103.0
620, 19-5-2023,00:00:00 a 06:00:00,926419953.0
621, 19-5-2023,06:00:00 a 12:00:00,839807625.0
622, 19-5-2023,12:00:00 a 18:00:00,448984613.0
623, 19-5-2023,18:00:00 a 23:59:59,891134274.0
624, 20-5-2023,00:00:00 a 06:00:00,918188603.0
625, 20-5-2023,06:00:00 a 12:00:00,595925075.5
626, 20-5-2023,12:00:00 a 18:00:00,919393321.0
627, 20-5-2023,18:00:00 a 23:59:59,454786032.5
628, 21-5-2023,00:00:00 a 06:00:00,896696585.5
629, 21-5-2023,06:00:00 a 12:00:00,925843047.5
630, 21-5-2023,12:00:00 a 18:00:00,798755803.0
631, 21-5-2023,18:00:00 a 23:59:59,854065792.0
632, 22-5-2023,00:00:00 a 06:00:00,916863058.0
633, 22-5-2023,06:00:00 a 12:00:00,900765984.0
634, 22-5-2023,12:00:00 a 18:00:00,877707907.0
635, 22-5-2023,18:00:00 a 23:59:59,912631726.0
636, 23-5-2023,00:00:00 a 06:00:00,902928838.0
637, 23-5-2023,06:00:00 a 12:00:00,869688021.0
638, 23-5-2023,12:00:00 a 18:00:00,743953745.8333334
639, 23-5-2023,18:00:00 a 23:59:59,593826081.6666666
640, 25-5-2023,00:00:00 a 06:00:00,447541430.3333333
641, 25-5-2023,06:00:00 a 12:00:00,295436142.5
642, 25-5-2023,12:00:00 a 18:00:00,878655489.0
643, 25-5-2023,18:00:00 a 23:59:59,884503029.0
644, 26-5-2023,00:00:00 a 06:00:00,924848101.0
645, 26-5-2023,06:00:00 a 12:00:00,932785435.0
646, 26-5-2023,12:00:00 a 18:00:00,895107886.0
647, 26-5-2023,18:00:00 a 23:59:59,841173681.0
648, 27-5-2023,00:00:00 a 06:00:00,920232946.0
649, 27-5-2023,06:00:00 a 12:00:00,752358008.0
650, 27-5-2023,12:00:00 a 18:00:00,598216657.6666666
651, 27-5-2023,18:00:00 a 23:59:59,915089255.0
652, 28-5-2023,00:00:00 a 06:00:00,927832519.0
653, 28-5-2023,06:00:00 a 12:00:00,920771638.0
654, 28-5-2023,12:00:00 a 18:00:00,460615568.1666667
655, 28-5-2023,18:00:00 a 23:59:59,460615568.1666667
656, 29-5-2023,00:00:00 a 06:00:00,947101188.0
657, 29-5-2023,06:00:00 a 12:00:00,465950890.3333333
658, 29-5-2023,12:00:00 a 18:00:00,311312137.0
659, 29-5-2023,18:00:00 a 23:59:59,909483348.0
660, 30-5-2023,00:00:00 a 06:00:00,904485526.0
661, 30-5-2023,06:00:00 a 12:00:00,460178343.1666667
662, 30-5-2023,12:00:00 a 18:00:00,302328145.0
663, 30-5-2023,18:00:00 a 23:59:59,302328145.0
664, 31-5-2023,00:00:00 a 06:00:00,302328145.0
665, 31-5-2023,06:00:00 a 12:00:00,150747586.83333334
666, 31-5-2023,12:00:00 a 18:00:00,780141246.0
667, 31-5-2023,18:00:00 a 23:59:59,130023540.16666667
668, 1-6-2023,00:00:00 a 06:00:00,130023540.16666667
669, 1-6-2023,06:00:00 a 12:00:00,130023540.16666667
670, 1-6-2023,12:00:00 a 18:00:00,130023540.16666667
671, 1-6-2023,18:00:00 a 23:59:59,586521718.0
672, 2-6-2023,00:00:00 a 06:00:00,596063682.0
673, 2-6-2023,06:00:00 a 12:00:00,425331461.0
674, 2-6-2023,12:00:00 a 18:00:00,267986143.0
675, 2-6-2023,18:00:00 a 23:59:59,267986143.0
676, 3-6-2023,00:00:00 a 06:00:00,887056611.0
677, 3-6-2023,06:00:00 a 12:00:00,318075291.8333333
678, 3-6-2023,12:00:00 a 18:00:00,218731344.66666666
679, 3-6-2023,18:00:00 a 23:59:59,911686864.0
680, 4-6-2023,00:00:00 a 06:00:00,933232310.0
681, 4-6-2023,06:00:00 a 12:00:00,917140621.0
682, 4-6-2023,12:00:00 a 18:00:00,460343298.6666667
683, 4-6-2023,18:00:00 a 23:59:59,906063357.0
684, 5-6-2023,00:00:00 a 06:00:00,910695268.0
685, 5-6-2023,06:00:00 a 12:00:00,880962227.0
686, 5-6-2023,12:00:00 a 18:00:00,909599030.0
687, 5-6-2023,18:00:00 a 23:59:59,897373898.0
688, 6-6-2023,00:00:00 a 06:00:00,887177938.5
689, 6-6-2023,06:00:00 a 12:00:00,747634726.75
690, 6-6-2023,12:00:00 a 18:00:00,885158440.0
691, 6-6-2023,18:00:00 a 23:59:59,596551550.75
692, 7-6-2023,00:00:00 a 06:00:00,444951712.25
693, 7-6-2023,06:00:00 a 12:00:00,295389395.75
694, 7-6-2023,12:00:00 a 18:00:00,147526405.83333334
695, 7-6-2023,18:00:00 a 23:59:59,896849698.0
696, 8-6-2023,00:00:00 a 06:00:00,149474948.83333334
697, 8-6-2023,06:00:00 a 12:00:00,904451670.0
698, 8-6-2023,12:00:00 a 18:00:00,935385634.0
699, 8-6-2023,18:00:00 a 23:59:59,456114499.8333333
700, 9-6-2023,00:00:00 a 06:00:00,917138649.0
701, 9-6-2023,06:00:00 a 12:00:00,459495991.6666667
702, 9-6-2023,12:00:00 a 18:00:00,459495991.6666667
703, 9-6-2023,18:00:00 a 23:59:59,892211527.0
704, 10-6-2023,00:00:00 a 06:00:00,301558362.0
705, 10-6-2023,06:00:00 a 12:00:00,902694338.0
706, 10-6-2023,12:00:00 a 18:00:00,299150976.8333333
707, 10-6-2023,18:00:00 a 23:59:59,299150976.8333333
